timestamp,user_id,username,action,resource,resource_sensitivity,status,source_ip,time_classification,hour,dow,sens_score,time_risk,action_risk,department,job_title,privilege_level,systems_access,days_inactive,is_active,pct_night,pct_weekend,pct_export,pct_failure,mean_sens,max_sens,total_events,is_offhours,offhours_deviation,is_export,export_deviation,sens_above_baseline,is_first_time_resource,priv_mismatch,is_failure,cross_dept_access,stale_account_flag,admin_op_by_nonadmin,weekend_export,ml_risk_base,risk_score,severity,is_anomaly_pred
2025-09-06 20:32:00,USR00034,harsh.jones,sql_query,Data_Lake,medium,success,192.168.122.206,business_hours,20,5,1,0,1,Operations,Specialist,service-account,EMAIL|AWS_IAM,43,True,0.47058823529411764,0.058823529411764705,0.0,0.058823529411764705,1.0,2,17,0,0.0,0,0.0,0.0,1,0,0,0,1,0,0,0.013021436651724824,0.0,LOW,0
2025-09-07 12:12:00,USR00044,pooja.mishra,export_data,BI_Tool,low,success,192.168.152.133,unusual_hours,12,6,0,2,3,Finance,Developer,admin,EMAIL|SIEM|ADMIN_SYS|Salesforce|Azure_AD,59,True,0.21428571428571427,0.07142857142857142,0.21428571428571427,0.07142857142857142,1.5,2,14,1,0.7857142857142857,1,0.7857142857142857,0.0,1,0,0,0,1,0,0,75.60424656666113,87.6,CRITICAL,1
2025-09-07 18:51:00,USR00035,nikhil.rao,export_data,GL_System,high,success,192.168.81.209,unusual_hours,18,6,2,2,3,Executive,Lead,admin,PROD_DB|EMAIL|ServiceNow|SIEM|Salesforce|AD,56,True,0.21428571428571427,0.14285714285714285,0.14285714285714285,0.07142857142857142,1.4285714285714286,2,14,1,0.7857142857142857,1,0.8571428571428572,0.5714285714285714,0,0,0,0,1,0,0,90.69041869479469,100.0,CRITICAL,1
2025-09-08 09:41:00,USR00077,neha.taylor,sql_query,PROD_DB,high,failure,192.168.211.60,business_hours,9,0,2,0,1,Finance,Architect,power-user,AD|EMAIL|PROD_DB,11,True,0.125,0.125,0.125,0.125,1.375,2,16,0,0.0,0,0.0,0.625,0,0,1,1,0,0,0,49.94092625275785,65.9,HIGH,1
2025-09-09 17:57:00,USR00009,aditya.burke,login,BI_Tool,low,success,192.168.176.180,night,17,1,0,3,0,Finance,Architect,power-user,SIEM|Azure_AD,23,True,0.4166666666666667,0.08333333333333333,0.16666666666666666,0.08333333333333333,1.1666666666666667,2,12,1,0.5833333333333333,0,0.0,0.0,1,0,0,0,0,0,0,64.18921126746807,64.2,HIGH,1
2025-09-09 20:32:00,USR00091,steven.thompson,api_call,File_Share,low,success,192.168.146.211,unusual_hours,20,1,0,2,1,Support,Lead,power-user,AD|PROD_DB,26,True,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.1111111111111111,1.2222222222222223,2,9,1,0.6666666666666667,0,0.0,0.0,1,0,0,0,0,0,0,16.416732024789273,16.4,LOW,0
2025-09-09 20:37:00,USR00061,sophia.hernandez,export_data,Admin_Console,medium,success,192.168.108.222,unusual_hours,20,1,1,2,3,Support,Developer,user,Okta|SIEM,35,True,0.4166666666666667,0.08333333333333333,0.08333333333333333,0.0,1.25,2,12,1,0.5833333333333333,1,0.9166666666666666,0.0,1,0,0,1,1,0,0,78.81497848760895,90.8,CRITICAL,1
2025-09-11 02:47:00,USR00019,joshua.white,file_access,Admin_Console,medium,success,192.168.163.82,business_hours,2,3,1,0,1,Finance,Coordinator,user,VPN|EMAIL,2,True,0.3333333333333333,0.0,0.13333333333333333,0.13333333333333333,1.1333333333333333,2,15,0,0.0,0,0.0,0.0,1,0,0,1,0,0,0,0.10094408263454596,0.1,LOW,0
2025-09-11 12:26:00,USR00024,nicholas.jackson,file_access,HRIS,high,success,192.168.96.27,night,12,3,2,3,1,Compliance,Lead,user,PROD_DB,31,True,0.07692307692307693,0.0,0.07692307692307693,0.0,1.4615384615384615,2,13,1,0.9230769230769231,0,0.0,0.5384615384615385,1,1,0,1,1,0,0,76.31082401030561,100.0,CRITICAL,1
2025-09-12 18:12:00,USR00086,ryan.colombo,export_data,PROD_DB,high,success,192.168.218.0,business_hours,18,4,2,0,3,Engineering,Analyst,service-account,GCP|VPN,49,True,0.2727272727272727,0.09090909090909091,0.2727272727272727,0.0,1.0909090909090908,2,11,0,0.0,1,0.7272727272727273,0.9090909090909092,0,0,0,0,1,0,0,69.92463903398374,81.9,CRITICAL,1
2025-09-13 11:30:00,USR00012,vikram.white,sql_query,Email_Archive,medium,success,192.168.108.239,business_hours,11,5,1,0,1,Operations,Director,service-account,SIEM|Azure_AD,25,True,0.1,0.1,0.0,0.0,1.3,2,10,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.05946133756722264,0.1,LOW,0
2025-09-14 02:48:00,USR00033,michael.sharma,sql_query,SIEM,medium,success,192.168.73.117,business_hours,2,6,1,0,1,Legal,Officer,power-user,AWS_IAM|EMAIL|Azure_AD|GCP,26,True,0.3333333333333333,0.0,0.0,0.1111111111111111,1.4444444444444444,2,9,0,0.0,0,0.0,0.0,1,0,0,1,0,0,0,0.10094408263454596,0.1,LOW,0
2025-09-14 06:27:00,USR00049,thomas.kang,export_data,Email_Archive,medium,success,192.168.25.220,business_hours,6,6,1,0,3,Engineering,Administrator,user,EMAIL|AWS_IAM,24,True,0.1875,0.125,0.1875,0.0625,1.5,2,16,0,0.0,1,0.8125,0.0,1,0,0,0,0,0,0,10.014208432250786,10.0,LOW,0
2025-09-14 17:46:00,USR00080,david.rodriguez,api_call,BI_Tool,low,success,192.168.105.185,business_hours,17,6,0,0,1,HR,Developer,service-account,Okta,43,True,0.25,0.0,0.16666666666666666,0.16666666666666666,1.3333333333333333,2,12,0,0.0,0,0.0,0.0,1,0,0,0,1,0,0,0.6290564247093473,0.6,LOW,0
2025-09-15 08:19:00,USR00049,thomas.kang,file_access,GL_System,high,success,192.168.149.74,business_hours,8,0,2,0,1,Engineering,Administrator,user,EMAIL|AWS_IAM,24,True,0.1875,0.125,0.1875,0.0625,1.5,2,16,0,0.0,0,0.0,0.5,1,1,0,1,0,0,0,2.8834486833966593,28.9,LOW,0
2025-09-16 02:19:00,USR00069,nikhil.jang,login,BI_Tool,low,failure,192.168.81.132,business_hours,2,1,0,0,0,HR,Analyst,user,ServiceNow|Okta,30,True,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,1.1111111111111112,2,9,0,0.0,0,0.0,0.0,1,0,1,0,0,0,0,66.28516319872425,72.3,HIGH,1
2025-09-17 02:06:00,USR00059,thomas.lewis,sql_query,Email_Archive,medium,success,192.168.125.141,business_hours,2,2,1,0,1,Finance,Director,power-user,ServiceNow|EMAIL|SIEM|Azure_AD,58,True,0.23076923076923078,0.3076923076923077,0.3076923076923077,0.0,1.3846153846153846,2,13,0,0.0,0,0.0,0.0,1,0,0,0,1,0,0,0.013021436651724824,0.0,LOW,0
2025-09-17 09:18:00,USR00020,karan.white,sql_query,File_Share,low,failure,192.168.181.205,business_hours,9,2,0,0,1,IT,Specialist,user,GCP,25,True,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.09090909090909091,1.0909090909090908,2,11,0,0.0,0,0.0,0.0,1,0,1,0,0,0,0,43.73358197401226,49.7,MEDIUM,0
2025-09-17 09:42:00,USR00047,george.clark,export_data,SIEM,medium,success,192.168.39.88,business_hours,9,2,1,0,3,Engineering,Lead,power-user,Azure_AD|ServiceNow,55,True,0.2,0.0,0.2,0.06666666666666667,1.3333333333333333,2,15,0,0.0,1,0.8,0.0,1,0,0,1,1,0,0,27.355991977493566,39.4,MEDIUM,0
2025-09-17 12:56:00,USR00096,edward.thomas,api_call,Admin_Console,medium,success,192.168.78.106,weekend,12,2,1,1,1,Operations,Officer,service-account,ServiceNow,24,True,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.0,1.1538461538461537,2,13,0,0.0,0,0.0,0.0,1,0,0,1,0,0,0,7.821078155132103,7.8,LOW,0
2025-09-17 13:47:00,USR00058,anthony.taylor,api_call,GL_System,high,success,192.168.93.142,business_hours,13,2,2,0,1,Finance,Administrator,user,AD,51,True,0.0,0.2,0.0,0.2,1.2,2,5,0,0.0,0,0.0,0.8,1,1,0,0,1,0,0,21.76034989005114,37.8,MEDIUM,0
2025-09-17 21:16:00,USR00065,timothy.xu,api_call,File_Share,low,success,192.168.251.49,business_hours,21,2,0,0,1,Marketing,Architect,user,Salesforce|ADMIN_SYS,6,True,0.25,0.0,0.125,0.125,1.125,2,8,0,0.0,0,0.0,0.0,1,0,0,0,0,0,0,0.19303562280167158,0.2,LOW,0
2025-09-18 03:23:00,USR00098,jason.white,login,GL_System,high,success,192.168.110.92,business_hours,3,3,2,0,0,Compliance,Lead,power-user,Okta|Azure_AD|AWS_IAM,52,True,0.3076923076923077,0.0,0.07692307692307693,0.0,0.7692307692307693,2,13,0,0.0,0,0.0,1.2307692307692308,1,0,0,1,1,0,0,31.81642099628264,49.8,MEDIUM,0
2025-09-18 23:40:00,USR00043,matthew.bernard,login,HRIS,high,success,192.168.79.60,business_hours,23,3,2,0,0,Operations,Coordinator,power-user,GCP|AD|SIEM|Okta,33,True,0.4,0.0,0.0,0.2,1.0,2,5,0,0.0,0,0.0,1.0,1,0,0,1,1,0,0,20.36953890054651,38.4,MEDIUM,0
2025-09-19 11:28:00,USR00002,kenneth.moore,sql_query,Data_Lake,medium,success,192.168.253.62,business_hours,11,4,1,0,1,Sales,Architect,service-account,EMAIL|PROD_DB,13,True,0.5454545454545454,0.0,0.0,0.0,1.2727272727272727,2,11,0,0.0,0,0.0,0.0,1,0,0,0,0,0,0,0.0008990658168178553,0.0,LOW,0
2025-09-21 11:02:00,USR00017,diya.schulz,login,File_Share,low,success,192.168.54.131,business_hours,11,6,0,0,0,Executive,Manager,power-user,ADMIN_SYS|GCP|Okta,46,True,0.3333333333333333,0.0,0.25,0.0,1.0833333333333333,2,12,0,0.0,0,0.0,0.0,1,0,0,0,1,0,0,7.290412878896917,7.3,LOW,0
2025-09-22 07:30:00,USR00025,diya.romano,file_access,Admin_Console,medium,success,192.168.104.54,business_hours,7,0,1,0,1,Marketing,Coordinator,power-user,EMAIL|ADMIN_SYS,13,True,0.125,0.125,0.25,0.0,0.75,1,8,0,0.0,0,0.0,0.25,1,0,0,1,0,0,0,2.280925370302996,2.3,LOW,0
2025-09-22 08:16:00,USR00060,vikram.gonzalez,file_access,HRIS,high,success,192.168.51.6,business_hours,8,0,2,0,1,Sales,Developer,power-user,EMAIL|AD|ADMIN_SYS|VPN,4,True,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.16666666666666666,1.6666666666666667,2,12,0,0.0,0,0.0,0.33333333333333326,1,0,0,1,0,0,0,1.7610344153035584,19.8,LOW,0
2025-09-22 17:06:00,USR00023,isha.jones,login,SIEM,medium,success,192.168.149.166,business_hours,17,0,1,0,0,Legal,Director,power-user,SIEM|AD|EMAIL,55,True,0.1875,0.0625,0.25,0.0,1.5625,2,16,0,0.0,0,0.0,0.0,1,0,0,1,1,0,0,4.431947656976522,4.4,LOW,0
2025-09-22 23:27:00,USR00020,karan.white,login,Email_Archive,medium,success,192.168.66.132,unusual_hours,23,0,1,2,0,IT,Specialist,user,GCP,25,True,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.09090909090909091,1.0909090909090908,2,11,1,0.7272727272727273,0,0.0,0.0,1,0,0,0,0,0,0,24.709114060133818,24.7,LOW,0
2025-09-23 19:17:00,USR00030,yuki.meyer,login,SIEM,medium,success,192.168.66.102,business_hours,19,1,1,0,0,Marketing,Manager,service-account,EMAIL|AWS_IAM,24,True,0.3076923076923077,0.07692307692307693,0.15384615384615385,0.15384615384615385,1.5384615384615385,2,13,0,0.0,0,0.0,0.0,1,0,0,1,0,0,0,3.4885162297019336,3.5,LOW,0
2025-09-23 23:36:00,USR00030,yuki.meyer,file_access,HRIS,high,success,192.168.138.123,business_hours,23,1,2,0,1,Marketing,Manager,service-account,EMAIL|AWS_IAM,24,True,0.3076923076923077,0.07692307692307693,0.15384615384615385,0.15384615384615385,1.5384615384615385,2,13,0,0.0,0,0.0,0.46153846153846145,1,0,0,1,0,0,0,1.0508753612203297,19.1,LOW,0
2025-09-24 01:23:00,USR00055,neha.johnson,admin_operation,GL_System,high,success,192.168.147.204,business_hours,1,2,2,0,2,Sales,Analyst,user,GCP,49,True,0.3076923076923077,0.07692307692307693,0.15384615384615385,0.0,1.3076923076923077,2,13,0,0.0,0,0.0,0.6923076923076923,1,1,0,1,1,1,0,30.06468431839913,74.1,HIGH,1
2025-09-24 15:49:00,USR00062,nisha.jones,file_access,SIEM,medium,success,192.168.218.95,business_hours,15,2,1,0,1,Marketing,Coordinator,power-user,GCP|ServiceNow|PROD_DB,36,True,0.38461538461538464,0.07692307692307693,0.15384615384615385,0.0,0.6153846153846154,2,13,0,0.0,0,0.0,0.3846153846153846,0,0,0,1,1,0,0,6.177139929653491,6.2,LOW,0
2025-09-26 11:08:00,USR00023,isha.jones,api_call,SIEM,medium,success,192.168.211.137,business_hours,11,4,1,0,1,Legal,Director,power-user,SIEM|AD|EMAIL,55,True,0.1875,0.0625,0.25,0.0,1.5625,2,16,0,0.0,0,0.0,0.0,0,0,0,1,1,0,0,0.9779694112939762,1.0,LOW,0
2025-09-26 11:25:00,USR00006,kevin.ramirez,sql_query,HRIS,high,success,192.168.106.82,weekend,11,4,2,1,1,Legal,Architect,power-user,Azure_AD|Salesforce|SIEM,46,True,0.3333333333333333,0.08333333333333333,0.0,0.08333333333333333,1.4166666666666667,2,12,0,0.0,0,0.0,0.5833333333333333,1,0,0,1,1,0,0,11.15060031008853,29.2,LOW,0
2025-09-26 18:29:00,USR00080,david.rodriguez,export_data,BI_Tool,low,success,192.168.229.149,business_hours,18,4,0,0,3,HR,Developer,service-account,Okta,43,True,0.25,0.0,0.16666666666666666,0.16666666666666666,1.3333333333333333,2,12,0,0.0,1,0.8333333333333334,0.0,0,0,0,0,1,0,0,40.631282415661104,52.6,MEDIUM,1
2025-09-27 02:08:00,USR00071,richard.johnson,export_data,BI_Tool,low,success,192.168.253.62,business_hours,2,5,0,0,3,HR,Administrator,user,AD|ServiceNow,23,True,0.0,0.16666666666666666,0.16666666666666666,0.08333333333333333,1.3333333333333333,2,12,0,0.0,1,0.8333333333333334,0.0,1,0,0,0,0,0,0,23.467675129846167,23.5,LOW,0
2025-09-27 12:06:00,USR00062,nisha.jones,export_data,SIEM,medium,success,192.168.193.245,business_hours,12,5,1,0,3,Marketing,Coordinator,power-user,GCP|ServiceNow|PROD_DB,36,True,0.38461538461538464,0.07692307692307693,0.15384615384615385,0.0,0.6153846153846154,2,13,0,0.0,1,0.8461538461538461,0.3846153846153846,0,0,0,1,1,0,0,55.61762197696035,67.6,HIGH,1
2025-09-28 07:07:00,USR00005,george.lim,file_access,PROD_DB,high,success,192.168.53.226,business_hours,7,6,2,0,1,Engineering,Administrator,user,GCP,57,True,0.2,0.06666666666666667,0.2,0.13333333333333333,1.2666666666666666,2,15,0,0.0,0,0.0,0.7333333333333334,1,1,0,0,1,0,0,20.249459380782195,36.2,MEDIUM,0
2025-09-29 01:28:00,USR00049,thomas.kang,admin_operation,HRIS,high,success,192.168.147.168,business_hours,1,0,2,0,2,Engineering,Administrator,user,EMAIL|AWS_IAM,24,True,0.1875,0.125,0.1875,0.0625,1.5,2,16,0,0.0,0,0.0,0.5,1,1,0,1,0,1,0,37.49120789999733,69.5,HIGH,1
2025-10-01 02:48:00,USR00078,christopher.menon,file_access,File_Share,low,success,192.168.8.179,business_hours,2,2,0,0,1,Executive,Officer,service-account,Azure_AD,22,True,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.9090909090909091,2,11,0,0.0,0,0.0,0.0,1,0,0,0,0,0,0,0.19303562280167158,0.2,LOW,0
2025-10-01 09:42:00,USR00074,mark.he,sql_query,BI_Tool,low,failure,192.168.56.73,business_hours,9,2,0,0,1,Security,Officer,user,SIEM|AWS_IAM,0,True,0.4444444444444444,0.0,0.2222222222222222,0.1111111111111111,1.2222222222222223,2,9,0,0.0,0,0.0,0.0,1,0,1,0,0,0,0,43.73358197401226,49.7,MEDIUM,0
2025-10-01 23:30:00,USR00083,ryan.thomas,export_data,HRIS,high,success,192.168.146.250,business_hours,23,2,2,0,3,Marketing,Executive,service-account,VPN|SIEM,17,True,0.1111111111111111,0.0,0.4444444444444444,0.0,1.0,2,9,0,0.0,1,0.5555555555555556,1.0,1,0,0,1,0,0,0,52.379390917473664,70.4,HIGH,1
2025-10-02 07:56:00,USR00079,varun.weber,sql_query,BI_Tool,low,success,192.168.172.152,unusual_hours,7,3,0,2,1,Engineering,Engineer,user,AWS_IAM,52,True,0.29411764705882354,0.0,0.058823529411764705,0.0,0.8235294117647058,2,17,1,0.7058823529411764,0,0.0,0.0,1,0,0,0,1,0,0,14.612814250687745,14.6,LOW,0
2025-10-02 12:28:00,USR00089,isha.chen,admin_operation,Customer_Vault,high,success,192.168.0.22,business_hours,12,3,2,0,2,Compliance,Coordinator,service-account,Salesforce|ServiceNow,18,True,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.0,1.5714285714285714,2,7,0,0.0,0,0.0,0.4285714285714286,1,0,0,1,0,1,0,36.686948293981686,60.7,HIGH,1
2025-10-03 04:30:00,USR00057,zainab.jo,file_access,Admin_Console,medium,success,192.168.229.89,business_hours,4,4,1,0,1,Sales,Architect,admin,GCP|ADMIN_SYS|AD|SIEM,14,True,0.25,0.0,0.25,0.0625,1.125,2,16,0,0.0,0,0.0,0.0,0,0,0,1,0,0,0,1.2735234702048577,1.3,LOW,0
2025-10-04 05:59:00,USR00043,matthew.bernard,api_call,File_Share,low,success,192.168.204.71,night,5,5,0,3,1,Operations,Coordinator,power-user,GCP|AD|SIEM|Okta,33,True,0.4,0.0,0.0,0.2,1.0,2,5,1,0.6,0,0.0,0.0,0,0,0,0,1,0,0,32.34299855229737,32.3,LOW,0
2025-10-06 16:00:00,USR00048,xiulan.colombo,login,Admin_Console,medium,success,192.168.242.41,business_hours,16,0,1,0,0,Compliance,Administrator,user,GCP|Azure_AD,34,True,0.3157894736842105,0.05263157894736842,0.10526315789473684,0.05263157894736842,1.0526315789473684,2,19,0,0.0,0,0.0,0.0,0,0,0,1,1,0,0,10.546210606486985,10.5,LOW,0
2025-10-07 05:23:00,USR00049,thomas.kang,sql_query,PROD_DB,high,success,192.168.204.56,unusual_hours,5,1,2,2,1,Engineering,Administrator,user,EMAIL|AWS_IAM,24,True,0.1875,0.125,0.1875,0.0625,1.5,2,16,1,0.8125,0,0.0,0.5,0,1,0,0,0,0,0,72.47329950391507,80.5,CRITICAL,1
2025-10-07 06:45:00,USR00054,edward.smith,sql_query,GL_System,high,success,192.168.122.148,business_hours,6,1,2,0,1,Support,Specialist,user,ADMIN_SYS,12,True,0.23529411764705882,0.11764705882352941,0.058823529411764705,0.058823529411764705,1.1176470588235294,2,17,0,0.0,0,0.0,0.8823529411764706,1,1,0,1,0,0,0,2.7009277920138497,28.7,LOW,0
2025-10-07 13:26:00,USR00028,paul.singh,sql_query,Admin_Console,medium,success,192.168.217.202,business_hours,13,1,1,0,1,HR,Officer,admin,GCP|Salesforce|EMAIL|VPN|ServiceNow|ADMIN_SYS,28,True,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.0,1.0,2,14,0,0.0,0,0.0,0.0,0,0,0,1,0,0,0,1.2735234702048577,1.3,LOW,0
2025-10-08 13:38:00,USR00009,aditya.burke,export_data,GL_System,high,success,192.168.190.50,weekend,13,2,2,1,3,Finance,Architect,power-user,SIEM|Azure_AD,23,True,0.4166666666666667,0.08333333333333333,0.16666666666666666,0.08333333333333333,1.1666666666666667,2,12,0,0.0,1,0.8333333333333334,0.8333333333333333,1,0,0,0,0,0,1,96.90423574411683,100.0,CRITICAL,1
2025-10-09 14:06:00,USR00012,vikram.white,file_access,Customer_Vault,high,success,192.168.90.158,business_hours,14,3,2,0,1,Operations,Director,service-account,SIEM|Azure_AD,25,True,0.1,0.1,0.0,0.0,1.3,2,10,0,0.0,0,0.0,0.7,1,0,0,1,0,0,0,1.5563652586185523,19.6,LOW,0
2025-10-09 15:47:00,USR00092,charles.sullivan,file_access,Admin_Console,medium,success,192.168.240.184,business_hours,15,3,1,0,1,IT,Executive,user,ADMIN_SYS,28,True,0.47058823529411764,0.058823529411764705,0.23529411764705882,0.0,1.3529411764705883,2,17,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.05946133756722264,0.1,LOW,0
2025-10-09 16:22:00,USR00027,pooja.sullivan,api_call,File_Share,low,success,192.168.45.179,unusual_hours,16,3,0,2,1,Support,Lead,admin,VPN|Salesforce|AWS_IAM|ADMIN_SYS|SIEM|Azure_AD|ServiceNow,34,True,0.375,0.0,0.0,0.125,0.75,2,8,1,0.625,0,0.0,0.0,1,0,0,0,1,0,0,12.902862373773486,12.9,LOW,0
2025-10-09 23:09:00,USR00050,nisha.martinez,api_call,Email_Archive,medium,success,192.168.191.158,night,23,3,1,3,1,HR,Architect,user,EMAIL,25,True,0.35714285714285715,0.0,0.07142857142857142,0.0,1.3571428571428572,2,14,1,0.6428571428571428,0,0.0,0.0,1,0,0,0,0,0,0,16.66444770989881,16.7,LOW,0
2025-10-10 05:18:00,USR00067,donald.wang,api_call,Data_Lake,medium,success,192.168.41.97,business_hours,5,4,1,0,1,Marketing,Manager,user,PROD_DB|ADMIN_SYS,54,True,0.23076923076923078,0.0,0.07692307692307693,0.0,0.8461538461538461,2,13,0,0.0,0,0.0,0.15384615384615385,1,0,0,0,1,0,0,0.7333648478076927,0.7,LOW,0
2025-10-11 06:15:00,USR00071,richard.johnson,api_call,PROD_DB,high,success,192.168.83.22,business_hours,6,5,2,0,1,HR,Administrator,user,AD|ServiceNow,23,True,0.0,0.16666666666666666,0.16666666666666666,0.08333333333333333,1.3333333333333333,2,12,0,0.0,0,0.0,0.6666666666666667,1,1,0,1,0,0,0,1.1915775258035042,27.2,LOW,0
2025-10-13 15:32:00,USR00030,yuki.meyer,sql_query,Data_Lake,medium,success,192.168.86.180,unusual_hours,15,0,1,2,1,Marketing,Manager,service-account,EMAIL|AWS_IAM,24,True,0.3076923076923077,0.07692307692307693,0.15384615384615385,0.15384615384615385,1.5384615384615385,2,13,1,0.6923076923076923,0,0.0,0.0,1,0,0,0,0,0,0,7.708675679480542,7.7,LOW,0
2025-10-14 08:04:00,USR00059,thomas.lewis,api_call,Email_Archive,medium,success,192.168.217.26,weekend,8,1,1,1,1,Finance,Director,power-user,ServiceNow|EMAIL|SIEM|Azure_AD,58,True,0.23076923076923078,0.3076923076923077,0.3076923076923077,0.0,1.3846153846153846,2,13,0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,3.6721619875151803,3.7,LOW,0
2025-10-14 22:30:00,USR00036,nicholas.harris,sql_query,HRIS,high,success,192.168.197.7,business_hours,22,1,2,0,1,Marketing,Analyst,user,AD|Azure_AD,40,True,0.2,0.1,0.1,0.1,1.7,2,10,0,0.0,0,0.0,0.30000000000000004,1,1,0,1,1,0,0,11.775309344397284,37.8,MEDIUM,0
2025-10-15 02:55:00,USR00061,sophia.hernandez,sql_query,BI_Tool,low,success,192.168.1.105,unusual_hours,2,2,0,2,1,Support,Developer,user,Okta|SIEM,35,True,0.4166666666666667,0.08333333333333333,0.08333333333333333,0.0,1.25,2,12,1,0.5833333333333333,0,0.0,0.0,1,0,0,0,1,0,0,13.179014757070027,13.2,LOW,0
2025-10-15 11:01:00,USR00078,christopher.menon,admin_operation,Admin_Console,medium,success,192.168.58.91,business_hours,11,2,1,0,2,Executive,Officer,service-account,Azure_AD,22,True,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.9090909090909091,2,11,0,0.0,0,0.0,0.09090909090909094,1,0,0,1,0,1,0,35.61214565174955,41.6,MEDIUM,0
2025-10-16 03:42:00,USR00022,harsh.patel,login,Email_Archive,medium,success,192.168.136.74,business_hours,3,3,1,0,0,Legal,Specialist,user,ADMIN_SYS|Okta,52,True,0.07692307692307693,0.0,0.15384615384615385,0.0,1.3076923076923077,2,13,0,0.0,0,0.0,0.0,1,0,0,0,1,0,0,0.7665441275060831,0.8,LOW,0
2025-10-16 19:11:00,USR00011,maria.o'brien,admin_operation,PROD_DB,high,success,192.168.212.87,weekend,19,3,2,1,2,Security,Administrator,user,SIEM,16,True,0.25,0.05,0.1,0.0,1.0,2,20,0,0.0,0,0.0,1.0,1,1,0,1,0,1,0,74.90160913797385,100.0,CRITICAL,1
2025-10-17 10:54:00,USR00006,kevin.ramirez,login,PROD_DB,high,success,192.168.191.46,business_hours,10,4,2,0,0,Legal,Architect,power-user,Azure_AD|Salesforce|SIEM,46,True,0.3333333333333333,0.08333333333333333,0.0,0.08333333333333333,1.4166666666666667,2,12,0,0.0,0,0.0,0.5833333333333333,0,0,0,1,1,0,0,10.654598407395053,20.7,LOW,0
2025-10-17 23:45:00,USR00031,amitabh.taylor,export_data,Customer_Vault,high,success,192.168.79.137,business_hours,23,4,2,0,3,Finance,Director,power-user,Azure_AD|ServiceNow|Salesforce,30,True,0.25,0.0,0.3333333333333333,0.16666666666666666,1.5,2,12,0,0.0,1,0.6666666666666667,0.5,1,0,0,1,0,0,0,42.103297470085316,60.1,HIGH,1
2025-10-18 16:05:00,USR00088,william.jang,admin_operation,File_Share,low,success,192.168.88.227,business_hours,16,5,0,0,2,Engineering,Engineer,admin,ServiceNow|VPN|EMAIL|AD,36,True,0.6111111111111112,0.05555555555555555,0.0,0.0,0.8888888888888888,2,18,0,0.0,0,0.0,0.0,1,0,0,0,1,0,0,5.698797703373817,17.7,LOW,0
2025-10-19 14:38:00,USR00034,harsh.jones,sql_query,GL_System,high,success,192.168.62.170,unusual_hours,14,6,2,2,1,Operations,Specialist,service-account,EMAIL|AWS_IAM,43,True,0.47058823529411764,0.058823529411764705,0.0,0.058823529411764705,1.0,2,17,1,0.5294117647058824,0,0.0,1.0,1,0,0,1,1,0,0,45.142176466621045,63.1,HIGH,1
2025-10-21 08:50:00,USR00012,vikram.white,sql_query,GL_System,high,success,192.168.28.227,unusual_hours,8,1,2,2,1,Operations,Director,service-account,SIEM|Azure_AD,25,True,0.1,0.1,0.0,0.0,1.3,2,10,1,0.9,0,0.0,0.7,1,0,0,1,0,0,0,41.73234533196342,59.7,MEDIUM,1
2025-10-23 10:13:00,USR00042,kenneth.sanchez,export_data,SIEM,medium,success,192.168.32.118,business_hours,10,3,1,0,3,Support,Engineer,user,ServiceNow,46,True,0.6,0.0,0.2,0.0,1.2,2,10,0,0.0,1,0.8,0.0,1,0,0,1,1,0,0,27.355991977493566,39.4,MEDIUM,0
2025-10-23 12:29:00,USR00056,william.kumar,admin_operation,SIEM,medium,success,192.168.79.181,business_hours,12,3,1,0,2,Compliance,Manager,user,Azure_AD|VPN,58,True,0.13333333333333333,0.13333333333333333,0.26666666666666666,0.0,1.0,2,15,0,0.0,0,0.0,0.0,1,0,0,1,1,1,0,23.774438479576297,41.8,MEDIUM,0
2025-10-24 00:28:00,USR00034,harsh.jones,file_access,SIEM,medium,success,192.168.195.217,unusual_hours,0,4,1,2,1,Operations,Specialist,service-account,EMAIL|AWS_IAM,43,True,0.47058823529411764,0.058823529411764705,0.0,0.058823529411764705,1.0,2,17,1,0.5294117647058824,0,0.0,0.0,0,0,0,1,1,0,0,19.577035494982432,19.6,LOW,0
2025-10-24 06:15:00,USR00079,varun.weber,login,Email_Archive,medium,success,192.168.162.4,business_hours,6,4,1,0,0,Engineering,Engineer,user,AWS_IAM,52,True,0.29411764705882354,0.0,0.058823529411764705,0.0,0.8235294117647058,2,17,0,0.0,0,0.0,0.17647058823529416,1,0,0,0,1,0,0,6.435068673211575,6.4,LOW,0
